21.9810 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1366, 768]. Using actual size
124.5915 	EXP 	text_4: autoDraw = False
124.5915 	EXP 	firstW: height = 0.05000000000000001
124.5915 	EXP 	firstW: height = 0.05000000000000001
124.5915 	EXP 	firstW: height = 0.05000000000000001
124.5915 	EXP 	firstW: text = 'bat'
124.5915 	EXP 	firstW: autoDraw = True
126.5744 	EXP 	polygon: autoDraw = True
126.5916 	EXP 	firstW: autoDraw = False
127.0744 	EXP 	polygon: autoDraw = False
127.0744 	EXP 	firstW: autoDraw = False
127.0744 	EXP 	polygon: autoDraw = False
127.0744 	EXP 	secondW: height = 0.05000000000000001
127.0744 	EXP 	secondW: height = 0.05000000000000001
127.0744 	EXP 	secondW: height = 0.05000000000000001
127.0744 	EXP 	secondW: text = 'rat'
127.0744 	EXP 	secondW: autoDraw = True
129.0749 	EXP 	secondW: autoDraw = False
129.0749 	EXP 	polygon_2: autoDraw = True
129.5905 	EXP 	secondW: autoDraw = False
129.5905 	EXP 	polygon_2: autoDraw = False
129.5905 	EXP 	thirdW: height = 0.05000000000000001
129.5905 	EXP 	thirdW: height = 0.05000000000000001
129.5905 	EXP 	thirdW: height = 0.05000000000000001
129.5905 	EXP 	thirdW: text = 'sat'
129.5905 	EXP 	thirdW: autoDraw = True
131.5735 	EXP 	polygon_3: autoDraw = True
131.5910 	EXP 	thirdW: autoDraw = False
132.0849 	EXP 	polygon_3: autoDraw = False
132.0849 	EXP 	thirdW: autoDraw = False
132.0849 	EXP 	polygon_3: autoDraw = False
132.0849 	EXP 	fourthW: height = 0.05000000000000001
132.0849 	EXP 	fourthW: height = 0.05000000000000001
132.0849 	EXP 	fourthW: height = 0.05000000000000001
132.0849 	EXP 	fourthW: text = 'vat'
132.0849 	EXP 	fourthW: autoDraw = True
132.5735 	EXP 	Sound sound_1 started
133.2755 	EXP 	Sound sound_1 reached end of file
133.2756 	EXP 	Sound sound_1 reached end of file
134.0897 	EXP 	fourthW: autoDraw = False
134.0897 	EXP 	fourthW: autoDraw = False
134.0897 	EXP 	text_6: autoDraw = True
140.4754 	DATA 	Keypress: y
140.4884 	EXP 	text_6: autoDraw = False
140.4884 	EXP 	text_8: autoDraw = True
141.9725 	EXP 	New trial (rep=0, index=1): OrderedDict([('index', 7), ('path1', 'audio\\set_8\\vow_en-IN-Standard-C.wav'), ('path2', 'audio\\set_3\\stain_en-IN-Standard-C.wav'), ('path3', 'audio\\set_9\\box_en-IN-Standard-C.wav'), ('path4', 'audio\\set_6\\dee_en-IN-Standard-C.wav'), ('word1', 'vow'), ('word2', 'stain'), ('word3', 'box'), ('word4', 'dee'), ('delay', 1000)])
141.9881 	EXP 	text_8: autoDraw = False
141.9881 	EXP 	text_8: autoDraw = False
141.9881 	EXP 	text_3: autoDraw = True
141.9881 	EXP 	text_4: autoDraw = True
144.9877 	EXP 	text_3: autoDraw = False
144.9877 	EXP 	text_4: autoDraw = False
144.9877 	EXP 	text_3: autoDraw = False
144.9877 	EXP 	text_4: autoDraw = False
144.9877 	EXP 	firstW: height = 0.05000000000000001
144.9877 	EXP 	firstW: height = 0.05000000000000001
144.9877 	EXP 	firstW: height = 0.05000000000000001
144.9877 	EXP 	firstW: text = 'vow'
144.9877 	EXP 	firstW: autoDraw = True
146.9878 	EXP 	firstW: autoDraw = False
146.9878 	EXP 	polygon: autoDraw = True
147.4870 	EXP 	polygon: autoDraw = False
147.4870 	EXP 	firstW: autoDraw = False
147.4870 	EXP 	polygon: autoDraw = False
147.4870 	EXP 	secondW: height = 0.05000000000000001
147.4870 	EXP 	secondW: height = 0.05000000000000001
147.4870 	EXP 	secondW: height = 0.05000000000000001
147.4870 	EXP 	secondW: text = 'stain'
147.4870 	EXP 	secondW: autoDraw = True
149.4867 	EXP 	secondW: autoDraw = False
149.4867 	EXP 	polygon_2: autoDraw = True
149.9865 	EXP 	polygon_2: autoDraw = False
149.9865 	EXP 	secondW: autoDraw = False
149.9865 	EXP 	polygon_2: autoDraw = False
149.9865 	EXP 	thirdW: height = 0.05000000000000001
149.9865 	EXP 	thirdW: height = 0.05000000000000001
149.9865 	EXP 	thirdW: height = 0.05000000000000001
149.9865 	EXP 	thirdW: text = 'box'
149.9865 	EXP 	thirdW: autoDraw = True
151.9861 	EXP 	thirdW: autoDraw = False
151.9861 	EXP 	polygon_3: autoDraw = True
152.5086 	EXP 	polygon_3: autoDraw = False
152.5086 	EXP 	thirdW: autoDraw = False
152.5086 	EXP 	polygon_3: autoDraw = False
152.5086 	EXP 	fourthW: height = 0.05000000000000001
152.5086 	EXP 	fourthW: height = 0.05000000000000001
152.5086 	EXP 	fourthW: height = 0.05000000000000001
152.5086 	EXP 	fourthW: text = 'dee'
152.5086 	EXP 	fourthW: autoDraw = True
153.4863 	EXP 	Sound sound_1 started
154.1840 	EXP 	Sound sound_1 reached end of file
154.1847 	EXP 	Sound sound_1 reached end of file
154.5190 	EXP 	fourthW: autoDraw = False
154.5190 	EXP 	fourthW: autoDraw = False
154.5190 	EXP 	text_6: autoDraw = True
156.0548 	DATA 	Keypress: n
156.0857 	EXP 	text_6: autoDraw = False
156.0857 	EXP 	text_8: autoDraw = True
157.5696 	EXP 	New trial (rep=0, index=2): OrderedDict([('index', 0), ('path1', 'audio\\set_10\\guy_en-IN-Standard-X.wav'), ('path2', 'audio\\set_10\\fly_en-IN-Standard-X.wav'), ('path3', 'audio\\set_10\nigh_en-IN-Standard-X.wav'), ('path4', 'audio\\set_10\\guy_en-IN-Standard-X.wav'), ('word1', 'guy'), ('word2', 'fly'), ('word3', 'nigh'), ('word4', 'guy'), ('delay', 0)])
157.5850 	EXP 	text_8: autoDraw = False
157.5850 	EXP 	text_8: autoDraw = False
157.5850 	EXP 	text_3: autoDraw = True
157.5850 	EXP 	text_4: autoDraw = True
160.5844 	EXP 	text_3: autoDraw = False
160.5844 	EXP 	text_4: autoDraw = False
160.5844 	EXP 	text_3: autoDraw = False
160.5844 	EXP 	text_4: autoDraw = False
160.5844 	EXP 	firstW: height = 0.05000000000000001
160.5844 	EXP 	firstW: height = 0.05000000000000001
160.5844 	EXP 	firstW: height = 0.05000000000000001
160.5844 	EXP 	firstW: text = 'guy'
160.5844 	EXP 	firstW: autoDraw = True
162.5841 	EXP 	firstW: autoDraw = False
162.5841 	EXP 	polygon: autoDraw = True
163.0840 	EXP 	polygon: autoDraw = False
163.0840 	EXP 	firstW: autoDraw = False
163.0840 	EXP 	polygon: autoDraw = False
163.0840 	EXP 	secondW: height = 0.05000000000000001
163.0840 	EXP 	secondW: height = 0.05000000000000001
163.0840 	EXP 	secondW: height = 0.05000000000000001
163.0840 	EXP 	secondW: text = 'fly'
163.0840 	EXP 	secondW: autoDraw = True
165.0843 	EXP 	secondW: autoDraw = False
165.0843 	EXP 	polygon_2: autoDraw = True
165.5835 	EXP 	polygon_2: autoDraw = False
165.5835 	EXP 	secondW: autoDraw = False
165.5835 	EXP 	polygon_2: autoDraw = False
165.5835 	EXP 	thirdW: height = 0.05000000000000001
165.5835 	EXP 	thirdW: height = 0.05000000000000001
165.5835 	EXP 	thirdW: height = 0.05000000000000001
165.5835 	EXP 	thirdW: text = 'nigh'
165.5835 	EXP 	thirdW: autoDraw = True
167.5840 	EXP 	thirdW: autoDraw = False
167.5840 	EXP 	polygon_3: autoDraw = True
168.0834 	EXP 	Sound sound_1 started
168.0879 	EXP 	polygon_3: autoDraw = False
168.0879 	EXP 	thirdW: autoDraw = False
168.0879 	EXP 	polygon_3: autoDraw = False
168.0879 	EXP 	fourthW: height = 0.05000000000000001
168.0879 	EXP 	fourthW: height = 0.05000000000000001
168.0879 	EXP 	fourthW: height = 0.05000000000000001
168.0879 	EXP 	fourthW: text = 'guy'
168.0879 	EXP 	fourthW: autoDraw = True
168.7463 	EXP 	Sound sound_1 reached end of file
168.7464 	EXP 	Sound sound_1 reached end of file
170.0993 	EXP 	fourthW: autoDraw = False
170.0993 	EXP 	fourthW: autoDraw = False
170.0993 	EXP 	text_6: autoDraw = True
173.4855 	DATA 	Keypress: y
173.4985 	EXP 	text_6: autoDraw = False
173.4985 	EXP 	text_8: autoDraw = True
174.9837 	EXP 	New trial (rep=0, index=3): OrderedDict([('index', 1), ('path1', 'audio\\set_1\\light_en-IN-Standard-C.wav'), ('path2', 'audio\\set_1\\might_en-IN-Standard-C.wav'), ('path3', 'audio\\set_1\\right_en-IN-Standard-C.wav'), ('path4', 'audio\\set_1\\fight_en-IN-Standard-C.wav'), ('word1', 'light'), ('word2', 'might'), ('word3', 'right'), ('word4', 'fight'), ('delay', 200)])
174.9987 	EXP 	text_8: autoDraw = False
174.9987 	EXP 	text_8: autoDraw = False
174.9987 	EXP 	text_3: autoDraw = True
174.9987 	EXP 	text_4: autoDraw = True
177.9976 	EXP 	text_3: autoDraw = False
177.9976 	EXP 	text_4: autoDraw = False
177.9976 	EXP 	text_3: autoDraw = False
177.9976 	EXP 	text_4: autoDraw = False
177.9976 	EXP 	firstW: height = 0.05000000000000001
177.9976 	EXP 	firstW: height = 0.05000000000000001
177.9976 	EXP 	firstW: height = 0.05000000000000001
177.9976 	EXP 	firstW: text = 'light'
177.9976 	EXP 	firstW: autoDraw = True
179.9974 	EXP 	firstW: autoDraw = False
179.9974 	EXP 	polygon: autoDraw = True
180.4975 	EXP 	polygon: autoDraw = False
180.4975 	EXP 	firstW: autoDraw = False
180.4975 	EXP 	polygon: autoDraw = False
180.4975 	EXP 	secondW: height = 0.05000000000000001
180.4975 	EXP 	secondW: height = 0.05000000000000001
180.4975 	EXP 	secondW: height = 0.05000000000000001
180.4975 	EXP 	secondW: text = 'might'
180.4975 	EXP 	secondW: autoDraw = True
182.4969 	EXP 	secondW: autoDraw = False
182.4969 	EXP 	polygon_2: autoDraw = True
182.9969 	EXP 	polygon_2: autoDraw = False
182.9969 	EXP 	secondW: autoDraw = False
182.9969 	EXP 	polygon_2: autoDraw = False
182.9969 	EXP 	thirdW: height = 0.05000000000000001
182.9969 	EXP 	thirdW: height = 0.05000000000000001
182.9969 	EXP 	thirdW: height = 0.05000000000000001
182.9969 	EXP 	thirdW: text = 'right'
182.9969 	EXP 	thirdW: autoDraw = True
184.9964 	EXP 	thirdW: autoDraw = False
184.9964 	EXP 	polygon_3: autoDraw = True
185.5003 	EXP 	polygon_3: autoDraw = False
185.5003 	EXP 	thirdW: autoDraw = False
185.5003 	EXP 	polygon_3: autoDraw = False
185.5003 	EXP 	fourthW: height = 0.05000000000000001
185.5003 	EXP 	fourthW: height = 0.05000000000000001
185.5003 	EXP 	fourthW: height = 0.05000000000000001
185.5003 	EXP 	fourthW: text = 'fight'
185.5003 	EXP 	fourthW: autoDraw = True
185.6973 	EXP 	Sound sound_1 started
186.4130 	EXP 	Sound sound_1 reached end of file
186.4131 	EXP 	Sound sound_1 reached end of file
187.5135 	EXP 	fourthW: autoDraw = False
187.5135 	EXP 	fourthW: autoDraw = False
187.5135 	EXP 	text_6: autoDraw = True
189.1989 	DATA 	Keypress: y
189.2124 	EXP 	text_6: autoDraw = False
189.2124 	EXP 	text_8: autoDraw = True
190.6972 	EXP 	New trial (rep=0, index=4): OrderedDict([('index', 0), ('path1', 'audio\\set_2\\mood_en-IN-Standard-A.wav'), ('path2', 'audio\\set_2\\good_en-IN-Standard-A.wav'), ('path3', 'audio\\set_2\\wood_en-IN-Standard-A.wav'), ('path4', 'audio\\set_2\\brood_en-IN-Standard-A.wav'), ('word1', 'mood'), ('word2', 'good'), ('word3', 'wood'), ('word4', 'brood'), ('delay', 0)])
190.7123 	EXP 	text_8: autoDraw = False
190.7123 	EXP 	text_8: autoDraw = False
190.7123 	EXP 	text_3: autoDraw = True
190.7123 	EXP 	text_4: autoDraw = True
193.7114 	EXP 	text_3: autoDraw = False
193.7114 	EXP 	text_4: autoDraw = False
193.7114 	EXP 	text_3: autoDraw = False
193.7114 	EXP 	text_4: autoDraw = False
193.7114 	EXP 	firstW: height = 0.05000000000000001
193.7114 	EXP 	firstW: height = 0.05000000000000001
193.7114 	EXP 	firstW: height = 0.05000000000000001
193.7114 	EXP 	firstW: text = 'mood'
193.7114 	EXP 	firstW: autoDraw = True
195.7111 	EXP 	firstW: autoDraw = False
195.7111 	EXP 	polygon: autoDraw = True
196.2110 	EXP 	polygon: autoDraw = False
196.2110 	EXP 	firstW: autoDraw = False
196.2110 	EXP 	polygon: autoDraw = False
196.2110 	EXP 	secondW: height = 0.05000000000000001
196.2110 	EXP 	secondW: height = 0.05000000000000001
196.2110 	EXP 	secondW: height = 0.05000000000000001
196.2110 	EXP 	secondW: text = 'good'
196.2110 	EXP 	secondW: autoDraw = True
198.2105 	EXP 	secondW: autoDraw = False
198.2105 	EXP 	polygon_2: autoDraw = True
198.7103 	EXP 	polygon_2: autoDraw = False
198.7103 	EXP 	secondW: autoDraw = False
198.7103 	EXP 	polygon_2: autoDraw = False
198.7103 	EXP 	thirdW: height = 0.05000000000000001
198.7103 	EXP 	thirdW: height = 0.05000000000000001
198.7103 	EXP 	thirdW: height = 0.05000000000000001
198.7103 	EXP 	thirdW: text = 'wood'
198.7103 	EXP 	thirdW: autoDraw = True
200.7108 	EXP 	thirdW: autoDraw = False
200.7108 	EXP 	polygon_3: autoDraw = True
201.2153 	EXP 	Sound sound_1 started
201.2195 	EXP 	polygon_3: autoDraw = False
201.2195 	EXP 	thirdW: autoDraw = False
201.2195 	EXP 	polygon_3: autoDraw = False
201.2195 	EXP 	fourthW: height = 0.05000000000000001
201.2195 	EXP 	fourthW: height = 0.05000000000000001
201.2195 	EXP 	fourthW: height = 0.05000000000000001
201.2195 	EXP 	fourthW: text = 'brood'
201.2195 	EXP 	fourthW: autoDraw = True
201.9573 	EXP 	Sound sound_1 reached end of file
201.9575 	EXP 	Sound sound_1 reached end of file
203.2261 	EXP 	fourthW: autoDraw = False
203.2261 	EXP 	fourthW: autoDraw = False
203.2261 	EXP 	text_6: autoDraw = True
204.0795 	DATA 	Keypress: y
204.0928 	EXP 	text_6: autoDraw = False
204.0928 	EXP 	text_8: autoDraw = True
205.5777 	EXP 	New trial (rep=0, index=5): OrderedDict([('index', 2), ('path1', 'audio\\set_0\\wheat_en-IN-Standard-X.wav'), ('path2', 'audio\\set_0\\wheat_en-IN-Standard-X.wav'), ('path3', 'audio\\set_0\\sleet_en-IN-Standard-X.wav'), ('path4', 'audio\\set_0\\deed_en-IN-Standard-X.wav'), ('word1', 'wheat'), ('word2', 'heat'), ('word3', 'sleet'), ('word4', 'deed'), ('delay', 400)])
205.5924 	EXP 	text_8: autoDraw = False
205.5924 	EXP 	text_8: autoDraw = False
205.5924 	EXP 	text_3: autoDraw = True
205.5924 	EXP 	text_4: autoDraw = True
208.5918 	EXP 	text_3: autoDraw = False
208.5918 	EXP 	text_4: autoDraw = False
208.5918 	EXP 	text_3: autoDraw = False
208.5918 	EXP 	text_4: autoDraw = False
208.5918 	EXP 	firstW: height = 0.05000000000000001
208.5918 	EXP 	firstW: height = 0.05000000000000001
208.5918 	EXP 	firstW: height = 0.05000000000000001
208.5918 	EXP 	firstW: text = 'wheat'
208.5918 	EXP 	firstW: autoDraw = True
210.5916 	EXP 	firstW: autoDraw = False
210.5916 	EXP 	polygon: autoDraw = True
211.0913 	EXP 	polygon: autoDraw = False
211.0913 	EXP 	firstW: autoDraw = False
211.0913 	EXP 	polygon: autoDraw = False
211.0913 	EXP 	secondW: height = 0.05000000000000001
211.0913 	EXP 	secondW: height = 0.05000000000000001
211.0913 	EXP 	secondW: height = 0.05000000000000001
211.0913 	EXP 	secondW: text = 'heat'
211.0913 	EXP 	secondW: autoDraw = True
213.0911 	EXP 	secondW: autoDraw = False
213.0911 	EXP 	polygon_2: autoDraw = True
213.5909 	EXP 	polygon_2: autoDraw = False
213.5909 	EXP 	secondW: autoDraw = False
213.5909 	EXP 	polygon_2: autoDraw = False
213.5909 	EXP 	thirdW: height = 0.05000000000000001
213.5909 	EXP 	thirdW: height = 0.05000000000000001
213.5909 	EXP 	thirdW: height = 0.05000000000000001
213.5909 	EXP 	thirdW: text = 'sleet'
213.5909 	EXP 	thirdW: autoDraw = True
215.5907 	EXP 	thirdW: autoDraw = False
215.5907 	EXP 	polygon_3: autoDraw = True
216.1081 	EXP 	polygon_3: autoDraw = False
216.1081 	EXP 	thirdW: autoDraw = False
216.1081 	EXP 	polygon_3: autoDraw = False
216.1081 	EXP 	fourthW: height = 0.05000000000000001
216.1081 	EXP 	fourthW: height = 0.05000000000000001
216.1081 	EXP 	fourthW: height = 0.05000000000000001
216.1081 	EXP 	fourthW: text = 'deed'
216.1081 	EXP 	fourthW: autoDraw = True
216.4910 	EXP 	Sound sound_1 started
217.1571 	EXP 	Sound sound_1 reached end of file
217.1571 	EXP 	Sound sound_1 reached end of file
218.1233 	EXP 	fourthW: autoDraw = False
218.1233 	EXP 	fourthW: autoDraw = False
218.1233 	EXP 	text_6: autoDraw = True
219.7098 	DATA 	Keypress: n
219.7230 	EXP 	text_6: autoDraw = False
219.7230 	EXP 	text_8: autoDraw = True
221.2070 	EXP 	New trial (rep=0, index=6): OrderedDict([('index', 5), ('path1', 'audio\\set_4\\pace_en-IN-Standard-A.wav'), ('path2', 'audio\\set_2\\wood_en-IN-Standard-A.wav'), ('path3', 'audio\\set_5\\sat_en-IN-Standard-A.wav'), ('path4', 'audio\\set_6\\plea_en-IN-Standard-A.wav'), ('word1', 'pace'), ('word2', 'wood'), ('word3', 'sat'), ('word4', 'plea'), ('delay', 600)])
221.2227 	EXP 	text_8: autoDraw = False
221.2227 	EXP 	text_8: autoDraw = False
221.2227 	EXP 	text_3: autoDraw = True
221.2227 	EXP 	text_4: autoDraw = True
224.2221 	EXP 	text_3: autoDraw = False
224.2221 	EXP 	text_4: autoDraw = False
224.2221 	EXP 	text_3: autoDraw = False
224.2221 	EXP 	text_4: autoDraw = False
224.2221 	EXP 	firstW: height = 0.05000000000000001
224.2221 	EXP 	firstW: height = 0.05000000000000001
224.2221 	EXP 	firstW: height = 0.05000000000000001
224.2221 	EXP 	firstW: text = 'pace'
224.2221 	EXP 	firstW: autoDraw = True
226.2223 	EXP 	firstW: autoDraw = False
226.2223 	EXP 	polygon: autoDraw = True
226.7216 	EXP 	polygon: autoDraw = False
226.7216 	EXP 	firstW: autoDraw = False
226.7216 	EXP 	polygon: autoDraw = False
226.7216 	EXP 	secondW: height = 0.05000000000000001
226.7216 	EXP 	secondW: height = 0.05000000000000001
226.7216 	EXP 	secondW: height = 0.05000000000000001
226.7216 	EXP 	secondW: text = 'wood'
226.7216 	EXP 	secondW: autoDraw = True
228.7221 	EXP 	secondW: autoDraw = False
228.7221 	EXP 	polygon_2: autoDraw = True
229.2212 	EXP 	polygon_2: autoDraw = False
229.2212 	EXP 	secondW: autoDraw = False
229.2212 	EXP 	polygon_2: autoDraw = False
229.2212 	EXP 	thirdW: height = 0.05000000000000001
229.2212 	EXP 	thirdW: height = 0.05000000000000001
229.2212 	EXP 	thirdW: height = 0.05000000000000001
229.2212 	EXP 	thirdW: text = 'sat'
229.2212 	EXP 	thirdW: autoDraw = True
231.2218 	EXP 	thirdW: autoDraw = False
231.2218 	EXP 	polygon_3: autoDraw = True
231.7533 	EXP 	thirdW: autoDraw = False
231.7533 	EXP 	polygon_3: autoDraw = False
231.7533 	EXP 	fourthW: height = 0.05000000000000001
231.7533 	EXP 	fourthW: height = 0.05000000000000001
231.7533 	EXP 	fourthW: height = 0.05000000000000001
231.7533 	EXP 	fourthW: text = 'plea'
231.7533 	EXP 	fourthW: autoDraw = True
232.3210 	EXP 	Sound sound_1 started
232.9312 	EXP 	Sound sound_1 reached end of file
232.9313 	EXP 	Sound sound_1 reached end of file
233.7536 	EXP 	fourthW: autoDraw = False
233.7536 	EXP 	fourthW: autoDraw = False
233.7536 	EXP 	text_6: autoDraw = True
236.5390 	DATA 	Keypress: n
236.5698 	EXP 	text_6: autoDraw = False
236.5698 	EXP 	text_8: autoDraw = True
238.0547 	EXP 	New trial (rep=0, index=7): OrderedDict([('index', 3), ('path1', 'audio\\set_4\\race_en-IN-Standard-X.wav'), ('path2', 'audio\\set_4\\face_en-IN-Standard-X.wav'), ('path3', 'audio\\set_4\\lace_en-IN-Standard-X.wav'), ('path4', 'audio\\set_4\\pace_en-IN-Standard-X.wav'), ('word1', 'ace'), ('word2', 'face'), ('word3', 'lace'), ('word4', 'pace'), ('delay', 500)])
238.0696 	EXP 	text_8: autoDraw = False
238.0696 	EXP 	text_8: autoDraw = False
238.0696 	EXP 	text_3: autoDraw = True
238.0696 	EXP 	text_4: autoDraw = True
241.0690 	EXP 	text_3: autoDraw = False
241.0690 	EXP 	text_4: autoDraw = False
241.0690 	EXP 	text_3: autoDraw = False
241.0690 	EXP 	text_4: autoDraw = False
241.0690 	EXP 	firstW: height = 0.05000000000000001
241.0690 	EXP 	firstW: height = 0.05000000000000001
241.0690 	EXP 	firstW: height = 0.05000000000000001
241.0690 	EXP 	firstW: text = 'ace'
241.0690 	EXP 	firstW: autoDraw = True
243.0686 	EXP 	firstW: autoDraw = False
243.0686 	EXP 	polygon: autoDraw = True
243.5684 	EXP 	polygon: autoDraw = False
243.5684 	EXP 	firstW: autoDraw = False
243.5684 	EXP 	polygon: autoDraw = False
243.5684 	EXP 	secondW: height = 0.05000000000000001
243.5684 	EXP 	secondW: height = 0.05000000000000001
243.5684 	EXP 	secondW: height = 0.05000000000000001
243.5684 	EXP 	secondW: text = 'face'
243.5684 	EXP 	secondW: autoDraw = True
245.5680 	EXP 	secondW: autoDraw = False
245.5680 	EXP 	polygon_2: autoDraw = True
246.0679 	EXP 	polygon_2: autoDraw = False
246.0679 	EXP 	secondW: autoDraw = False
246.0679 	EXP 	polygon_2: autoDraw = False
246.0679 	EXP 	thirdW: height = 0.05000000000000001
246.0679 	EXP 	thirdW: height = 0.05000000000000001
246.0679 	EXP 	thirdW: height = 0.05000000000000001
246.0679 	EXP 	thirdW: text = 'lace'
246.0679 	EXP 	thirdW: autoDraw = True
248.0675 	EXP 	thirdW: autoDraw = False
248.0675 	EXP 	polygon_3: autoDraw = True
248.5821 	EXP 	polygon_3: autoDraw = False
248.5821 	EXP 	thirdW: autoDraw = False
248.5821 	EXP 	polygon_3: autoDraw = False
248.5821 	EXP 	fourthW: height = 0.05000000000000001
248.5821 	EXP 	fourthW: height = 0.05000000000000001
248.5821 	EXP 	fourthW: height = 0.05000000000000001
248.5821 	EXP 	fourthW: text = 'pace'
248.5821 	EXP 	fourthW: autoDraw = True
249.0682 	EXP 	Sound sound_1 started
249.6848 	EXP 	Sound sound_1 reached end of file
249.6849 	EXP 	Sound sound_1 reached end of file
250.5837 	EXP 	fourthW: autoDraw = False
250.5837 	EXP 	fourthW: autoDraw = False
250.5837 	EXP 	text_6: autoDraw = True
252.7368 	DATA 	Keypress: n
252.7500 	EXP 	text_6: autoDraw = False
252.7500 	EXP 	text_8: autoDraw = True
254.2340 	EXP 	New trial (rep=0, index=8): OrderedDict([('index', 0), ('path1', 'audio\\set_7\\boat_en-IN-Standard-C.wav'), ('path2', 'audio\\set_7\\goat_en-IN-Standard-C.wav'), ('path3', 'audio\\set_7\\moat_en-IN-Standard-C.wav'), ('path4', 'audio\\set_7\\float_en-IN-Standard-C.wav'), ('word1', 'boat'), ('word2', 'goat'), ('word3', 'moat'), ('word4', 'float'), ('delay', 0)])
254.2495 	EXP 	text_8: autoDraw = False
254.2495 	EXP 	text_8: autoDraw = False
254.2495 	EXP 	text_3: autoDraw = True
254.2495 	EXP 	text_4: autoDraw = True
257.2492 	EXP 	text_3: autoDraw = False
257.2492 	EXP 	text_4: autoDraw = False
257.2492 	EXP 	text_3: autoDraw = False
257.2492 	EXP 	text_4: autoDraw = False
257.2492 	EXP 	firstW: height = 0.05000000000000001
257.2492 	EXP 	firstW: height = 0.05000000000000001
257.2492 	EXP 	firstW: height = 0.05000000000000001
257.2492 	EXP 	firstW: text = 'boat'
257.2492 	EXP 	firstW: autoDraw = True
259.2487 	EXP 	firstW: autoDraw = False
259.2487 	EXP 	polygon: autoDraw = True
259.7487 	EXP 	polygon: autoDraw = False
259.7487 	EXP 	firstW: autoDraw = False
259.7487 	EXP 	polygon: autoDraw = False
259.7487 	EXP 	secondW: height = 0.05000000000000001
259.7487 	EXP 	secondW: height = 0.05000000000000001
259.7487 	EXP 	secondW: height = 0.05000000000000001
259.7487 	EXP 	secondW: text = 'goat'
259.7487 	EXP 	secondW: autoDraw = True
261.7489 	EXP 	secondW: autoDraw = False
261.7489 	EXP 	polygon_2: autoDraw = True
262.2481 	EXP 	polygon_2: autoDraw = False
262.2481 	EXP 	secondW: autoDraw = False
262.2481 	EXP 	polygon_2: autoDraw = False
262.2481 	EXP 	thirdW: height = 0.05000000000000001
262.2481 	EXP 	thirdW: height = 0.05000000000000001
262.2481 	EXP 	thirdW: height = 0.05000000000000001
262.2481 	EXP 	thirdW: text = 'moat'
262.2481 	EXP 	thirdW: autoDraw = True
264.2486 	EXP 	thirdW: autoDraw = False
264.2486 	EXP 	polygon_3: autoDraw = True
264.7697 	EXP 	Sound sound_1 started
264.7740 	EXP 	thirdW: autoDraw = False
264.7740 	EXP 	polygon_3: autoDraw = False
264.7740 	EXP 	fourthW: height = 0.05000000000000001
264.7740 	EXP 	fourthW: height = 0.05000000000000001
264.7740 	EXP 	fourthW: height = 0.05000000000000001
264.7740 	EXP 	fourthW: text = 'float'
264.7740 	EXP 	fourthW: autoDraw = True
265.4921 	EXP 	Sound sound_1 reached end of file
265.4922 	EXP 	Sound sound_1 reached end of file
266.7807 	EXP 	fourthW: autoDraw = False
266.7807 	EXP 	fourthW: autoDraw = False
266.7807 	EXP 	text_6: autoDraw = True
267.9504 	DATA 	Keypress: y
267.9638 	EXP 	text_6: autoDraw = False
267.9638 	EXP 	text_8: autoDraw = True
269.4480 	EXP 	New trial (rep=0, index=9): OrderedDict([('index', 3), ('path1', 'audio\\set_11\\call_en-IN-Standard-C.wav'), ('path2', 'audio\\set_11\\fall_en-IN-Standard-C.wav'), ('path3', 'audio\\set_11\\wall_en-IN-Standard-C.wav'), ('path4', 'audio\\set_11\\pall_en-IN-Standard-C.wav'), ('word1', 'call'), ('word2', 'fall'), ('word3', 'wall'), ('word4', 'pall'), ('delay', 500)])
269.4633 	EXP 	text_8: autoDraw = False
269.4633 	EXP 	text_8: autoDraw = False
269.4633 	EXP 	text_3: autoDraw = True
269.4633 	EXP 	text_4: autoDraw = True
272.4628 	EXP 	text_3: autoDraw = False
272.4628 	EXP 	text_4: autoDraw = False
272.4628 	EXP 	text_3: autoDraw = False
272.4628 	EXP 	text_4: autoDraw = False
272.4628 	EXP 	firstW: height = 0.05000000000000001
272.4628 	EXP 	firstW: height = 0.05000000000000001
272.4628 	EXP 	firstW: height = 0.05000000000000001
272.4628 	EXP 	firstW: text = 'call'
272.4628 	EXP 	firstW: autoDraw = True
274.4626 	EXP 	firstW: autoDraw = False
274.4626 	EXP 	polygon: autoDraw = True
274.9624 	EXP 	polygon: autoDraw = False
274.9624 	EXP 	firstW: autoDraw = False
274.9624 	EXP 	polygon: autoDraw = False
274.9624 	EXP 	secondW: height = 0.05000000000000001
274.9624 	EXP 	secondW: height = 0.05000000000000001
274.9624 	EXP 	secondW: height = 0.05000000000000001
274.9624 	EXP 	secondW: text = 'fall'
274.9624 	EXP 	secondW: autoDraw = True
276.9628 	EXP 	secondW: autoDraw = False
276.9628 	EXP 	polygon_2: autoDraw = True
277.4619 	EXP 	polygon_2: autoDraw = False
277.4619 	EXP 	secondW: autoDraw = False
277.4619 	EXP 	polygon_2: autoDraw = False
277.4619 	EXP 	thirdW: height = 0.05000000000000001
277.4619 	EXP 	thirdW: height = 0.05000000000000001
