14.4254 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1366, 768]. Using actual size
68.8283 	EXP 	text_4: autoDraw = True
71.8272 	EXP 	text_3: autoDraw = False
71.8272 	EXP 	text_4: autoDraw = False
71.8272 	EXP 	firstW: height = 0.05000000000000001
71.8272 	EXP 	firstW: height = 0.05000000000000001
71.8272 	EXP 	firstW: height = 0.05000000000000001
71.8272 	EXP 	firstW: text = 'box'
71.8272 	EXP 	firstW: autoDraw = True
73.8103 	EXP 	polygon: autoDraw = True
73.8276 	EXP 	firstW: autoDraw = False
74.3102 	EXP 	polygon: autoDraw = False
74.3102 	EXP 	firstW: autoDraw = False
74.3102 	EXP 	polygon: autoDraw = False
74.3102 	EXP 	secondW: height = 0.05000000000000001
74.3102 	EXP 	secondW: height = 0.05000000000000001
74.3102 	EXP 	secondW: height = 0.05000000000000001
74.3102 	EXP 	secondW: text = 'fox'
74.3102 	EXP 	secondW: autoDraw = True
76.3099 	EXP 	secondW: autoDraw = False
76.3099 	EXP 	polygon_2: autoDraw = True
76.8098 	EXP 	polygon_2: autoDraw = False
76.8098 	EXP 	secondW: autoDraw = False
76.8098 	EXP 	polygon_2: autoDraw = False
76.8098 	EXP 	thirdW: height = 0.05000000000000001
76.8098 	EXP 	thirdW: height = 0.05000000000000001
76.8098 	EXP 	thirdW: height = 0.05000000000000001
76.8098 	EXP 	thirdW: text = 'ox'
76.8098 	EXP 	thirdW: autoDraw = True
78.8093 	EXP 	thirdW: autoDraw = False
78.8093 	EXP 	polygon_3: autoDraw = True
79.2982 	EXP 	Sound sound_1 started
79.3093 	EXP 	polygon_3: autoDraw = False
79.3093 	EXP 	thirdW: autoDraw = False
79.3093 	EXP 	polygon_3: autoDraw = False
79.3093 	EXP 	fourthW: height = 0.05000000000000001
79.3093 	EXP 	fourthW: height = 0.05000000000000001
79.3093 	EXP 	fourthW: height = 0.05000000000000001
79.3093 	EXP 	fourthW: text = 'rocks'
79.3093 	EXP 	fourthW: autoDraw = True
80.0411 	EXP 	Sound sound_1 reached end of file
80.0412 	EXP 	Sound sound_1 reached end of file
81.3088 	EXP 	fourthW: autoDraw = False
81.3088 	EXP 	fourthW: autoDraw = False
81.3088 	EXP 	text_6: autoDraw = True
81.4458 	DATA 	Keypress: y
81.4587 	EXP 	text_6: autoDraw = False
81.4587 	EXP 	text_8: autoDraw = True
82.9427 	EXP 	New trial (rep=0, index=1): OrderedDict([('index', 4), ('path1', 'audio\\set_3\\train_en-IN-Standard-A.wav'), ('path2', 'audio\\set_2\\mood_en-IN-Standard-A.wav'), ('path3', 'audio\\set_10\\guy_en-IN-Standard-A.wav'), ('path4', 'audio\\set_4\\lace_en-IN-Standard-A.wav'), ('word1', 'rain'), ('word2', 'mood'), ('word3', 'guy'), ('word4', 'lace'), ('delay', 550)])
82.9584 	EXP 	text_8: autoDraw = False
82.9584 	EXP 	text_8: autoDraw = False
82.9584 	EXP 	text_3: autoDraw = True
82.9584 	EXP 	text_4: autoDraw = True
85.9579 	EXP 	text_3: autoDraw = False
85.9579 	EXP 	text_4: autoDraw = False
85.9579 	EXP 	text_3: autoDraw = False
85.9579 	EXP 	text_4: autoDraw = False
85.9579 	EXP 	firstW: height = 0.05000000000000001
85.9579 	EXP 	firstW: height = 0.05000000000000001
85.9579 	EXP 	firstW: height = 0.05000000000000001
85.9579 	EXP 	firstW: text = 'rain'
85.9579 	EXP 	firstW: autoDraw = True
87.9582 	EXP 	firstW: autoDraw = False
87.9582 	EXP 	polygon: autoDraw = True
88.4574 	EXP 	polygon: autoDraw = False
88.4574 	EXP 	firstW: autoDraw = False
88.4574 	EXP 	polygon: autoDraw = False
88.4574 	EXP 	secondW: height = 0.05000000000000001
88.4574 	EXP 	secondW: height = 0.05000000000000001
88.4574 	EXP 	secondW: height = 0.05000000000000001
88.4574 	EXP 	secondW: text = 'mood'
88.4574 	EXP 	secondW: autoDraw = True
90.4570 	EXP 	secondW: autoDraw = False
90.4570 	EXP 	polygon_2: autoDraw = True
90.9569 	EXP 	polygon_2: autoDraw = False
90.9569 	EXP 	secondW: autoDraw = False
90.9569 	EXP 	polygon_2: autoDraw = False
90.9569 	EXP 	thirdW: height = 0.05000000000000001
90.9569 	EXP 	thirdW: height = 0.05000000000000001
90.9569 	EXP 	thirdW: height = 0.05000000000000001
90.9569 	EXP 	thirdW: text = 'guy'
90.9569 	EXP 	thirdW: autoDraw = True
92.9565 	EXP 	thirdW: autoDraw = False
92.9565 	EXP 	polygon_3: autoDraw = True
93.4685 	EXP 	polygon_3: autoDraw = False
93.4685 	EXP 	thirdW: autoDraw = False
93.4685 	EXP 	polygon_3: autoDraw = False
93.4685 	EXP 	fourthW: height = 0.05000000000000001
93.4685 	EXP 	fourthW: height = 0.05000000000000001
93.4685 	EXP 	fourthW: height = 0.05000000000000001
93.4685 	EXP 	fourthW: text = 'lace'
93.4685 	EXP 	fourthW: autoDraw = True
94.0067 	EXP 	Sound sound_1 started
94.7097 	EXP 	Sound sound_1 reached end of file
94.7098 	EXP 	Sound sound_1 reached end of file
95.4727 	EXP 	fourthW: autoDraw = False
95.4727 	EXP 	fourthW: autoDraw = False
95.4727 	EXP 	text_6: autoDraw = True
96.0421 	DATA 	Keypress: n
96.0725 	EXP 	text_6: autoDraw = False
96.0725 	EXP 	text_8: autoDraw = True
97.5566 	EXP 	New trial (rep=0, index=2): OrderedDict([('index', 3), ('path1', 'audio\\set_0\\beat_en-IN-Standard-C.wav'), ('path2', 'audio\\set_0\\wheat_en-IN-Standard-C.wav'), ('path3', 'audio\\set_0\need_en-IN-Standard-C.wav'), ('path4', 'audio\\set_0\\heat_en-IN-Standard-C.wav'), ('word1', 'beat'), ('word2', 'wheat'), ('word3', 'need'), ('word4', 'heat'), ('delay', 500)])
97.5723 	EXP 	text_8: autoDraw = False
97.5723 	EXP 	text_8: autoDraw = False
97.5723 	EXP 	text_3: autoDraw = True
97.5723 	EXP 	text_4: autoDraw = True
100.5716 	EXP 	text_3: autoDraw = False
100.5716 	EXP 	text_4: autoDraw = False
100.5716 	EXP 	text_3: autoDraw = False
100.5716 	EXP 	text_4: autoDraw = False
100.5716 	EXP 	firstW: height = 0.05000000000000001
100.5716 	EXP 	firstW: height = 0.05000000000000001
100.5716 	EXP 	firstW: height = 0.05000000000000001
100.5716 	EXP 	firstW: text = 'beat'
100.5716 	EXP 	firstW: autoDraw = True
102.5713 	EXP 	firstW: autoDraw = False
102.5713 	EXP 	polygon: autoDraw = True
103.1406 	EXP 	polygon: autoDraw = False
103.1406 	EXP 	firstW: autoDraw = False
103.1406 	EXP 	polygon: autoDraw = False
103.1406 	EXP 	secondW: height = 0.05000000000000001
103.1406 	EXP 	secondW: height = 0.05000000000000001
103.1406 	EXP 	secondW: height = 0.05000000000000001
103.1406 	EXP 	secondW: text = 'wheat'
103.1406 	EXP 	secondW: autoDraw = True
105.0709 	EXP 	polygon_2: autoDraw = True
105.1541 	EXP 	secondW: autoDraw = False
105.5709 	EXP 	polygon_2: autoDraw = False
105.5709 	EXP 	secondW: autoDraw = False
105.5709 	EXP 	polygon_2: autoDraw = False
105.5709 	EXP 	thirdW: height = 0.05000000000000001
105.5709 	EXP 	thirdW: height = 0.05000000000000001
105.5709 	EXP 	thirdW: height = 0.05000000000000001
105.5709 	EXP 	thirdW: text = 'need'
105.5709 	EXP 	thirdW: autoDraw = True
107.5712 	EXP 	thirdW: autoDraw = False
107.5712 	EXP 	polygon_3: autoDraw = True
108.0894 	EXP 	thirdW: autoDraw = False
108.0894 	EXP 	polygon_3: autoDraw = False
108.0894 	EXP 	fourthW: height = 0.05000000000000001
108.0894 	EXP 	fourthW: height = 0.05000000000000001
108.0894 	EXP 	fourthW: height = 0.05000000000000001
108.0894 	EXP 	fourthW: text = 'heat'
108.0894 	EXP 	fourthW: autoDraw = True
108.5706 	EXP 	Sound sound_1 started
108.9101 	EXP 	Sound sound_1 reached end of file
108.9101 	EXP 	Sound sound_1 reached end of file
110.1034 	EXP 	fourthW: autoDraw = False
110.1034 	EXP 	fourthW: autoDraw = False
110.1034 	EXP 	text_6: autoDraw = True
110.5737 	DATA 	Keypress: n
110.5865 	EXP 	text_6: autoDraw = False
110.5865 	EXP 	text_8: autoDraw = True
112.0705 	EXP 	New trial (rep=0, index=3): OrderedDict([('index', 3), ('path1', 'audio\\set_1\\light_en-IN-Standard-X.wav'), ('path2', 'audio\\set_1\\might_en-IN-Standard-X.wav'), ('path3', 'audio\\set_1\\bite_en-IN-Standard-X.wav'), ('path4', 'audio\\set_1\\right_en-IN-Standard-X.wav'), ('word1', 'light'), ('word2', 'might'), ('word3', 'bite'), ('word4', 'right'), ('delay', 500)])
112.0861 	EXP 	text_8: autoDraw = False
112.0861 	EXP 	text_8: autoDraw = False
112.0861 	EXP 	text_3: autoDraw = True
112.0861 	EXP 	text_4: autoDraw = True
115.0855 	EXP 	text_3: autoDraw = False
115.0855 	EXP 	text_4: autoDraw = False
115.0855 	EXP 	text_3: autoDraw = False
115.0855 	EXP 	text_4: autoDraw = False
115.0855 	EXP 	firstW: height = 0.05000000000000001
115.0855 	EXP 	firstW: height = 0.05000000000000001
115.0855 	EXP 	firstW: height = 0.05000000000000001
115.0855 	EXP 	firstW: text = 'light'
115.0855 	EXP 	firstW: autoDraw = True
117.0852 	EXP 	firstW: autoDraw = False
117.0852 	EXP 	polygon: autoDraw = True
117.5854 	EXP 	polygon: autoDraw = False
117.5854 	EXP 	firstW: autoDraw = False
117.5854 	EXP 	polygon: autoDraw = False
117.5854 	EXP 	secondW: height = 0.05000000000000001
117.5854 	EXP 	secondW: height = 0.05000000000000001
117.5854 	EXP 	secondW: height = 0.05000000000000001
117.5854 	EXP 	secondW: text = 'might'
117.5854 	EXP 	secondW: autoDraw = True
119.5848 	EXP 	secondW: autoDraw = False
119.5848 	EXP 	polygon_2: autoDraw = True
120.0848 	EXP 	polygon_2: autoDraw = False
120.0848 	EXP 	secondW: autoDraw = False
120.0848 	EXP 	polygon_2: autoDraw = False
120.0848 	EXP 	thirdW: height = 0.05000000000000001
120.0848 	EXP 	thirdW: height = 0.05000000000000001
120.0848 	EXP 	thirdW: height = 0.05000000000000001
120.0848 	EXP 	thirdW: text = 'bite'
120.0848 	EXP 	thirdW: autoDraw = True
122.0841 	EXP 	thirdW: autoDraw = False
122.0841 	EXP 	polygon_3: autoDraw = True
122.6007 	EXP 	polygon_3: autoDraw = False
122.6007 	EXP 	thirdW: autoDraw = False
122.6007 	EXP 	polygon_3: autoDraw = False
122.6007 	EXP 	fourthW: height = 0.05000000000000001
122.6007 	EXP 	fourthW: height = 0.05000000000000001
122.6007 	EXP 	fourthW: height = 0.05000000000000001
122.6007 	EXP 	fourthW: text = 'right'
122.6007 	EXP 	fourthW: autoDraw = True
123.0842 	EXP 	Sound sound_1 started
123.7417 	EXP 	Sound sound_1 reached end of file
123.7418 	EXP 	Sound sound_1 reached end of file
124.6007 	EXP 	fourthW: autoDraw = False
124.6007 	EXP 	fourthW: autoDraw = False
124.6007 	EXP 	text_6: autoDraw = True
125.1212 	DATA 	Keypress: n
125.1338 	EXP 	text_6: autoDraw = False
125.1338 	EXP 	text_8: autoDraw = True
126.6176 	EXP 	New trial (rep=0, index=4): OrderedDict([('index', 1), ('path1', 'audio\\set_11\\fall_en-IN-Standard-A.wav'), ('path2', 'audio\\set_11\\wall_en-IN-Standard-A.wav'), ('path3', 'audio\\set_11\\bawl_en-IN-Standard-A.wav'), ('path4', 'audio\\set_11\\crawl_en-IN-Standard-A.wav'), ('word1', 'fall'), ('word2', 'wall'), ('word3', 'bawl'), ('word4', 'crawl'), ('delay', 200)])
126.6333 	EXP 	text_8: autoDraw = False
126.6333 	EXP 	text_8: autoDraw = False
126.6333 	EXP 	text_3: autoDraw = True
126.6333 	EXP 	text_4: autoDraw = True
129.6328 	EXP 	text_3: autoDraw = False
129.6328 	EXP 	text_4: autoDraw = False
129.6328 	EXP 	text_3: autoDraw = False
129.6328 	EXP 	text_4: autoDraw = False
129.6328 	EXP 	firstW: height = 0.05000000000000001
129.6328 	EXP 	firstW: height = 0.05000000000000001
129.6328 	EXP 	firstW: height = 0.05000000000000001
129.6328 	EXP 	firstW: text = 'fall'
129.6328 	EXP 	firstW: autoDraw = True
131.6332 	EXP 	firstW: autoDraw = False
131.6332 	EXP 	polygon: autoDraw = True
132.1322 	EXP 	polygon: autoDraw = False
132.1322 	EXP 	firstW: autoDraw = False
132.1322 	EXP 	polygon: autoDraw = False
132.1322 	EXP 	secondW: height = 0.05000000000000001
132.1322 	EXP 	secondW: height = 0.05000000000000001
132.1322 	EXP 	secondW: height = 0.05000000000000001
132.1322 	EXP 	secondW: text = 'wall'
132.1322 	EXP 	secondW: autoDraw = True
134.1318 	EXP 	secondW: autoDraw = False
134.1318 	EXP 	polygon_2: autoDraw = True
134.6317 	EXP 	polygon_2: autoDraw = False
134.6317 	EXP 	secondW: autoDraw = False
134.6317 	EXP 	polygon_2: autoDraw = False
134.6317 	EXP 	thirdW: height = 0.05000000000000001
134.6317 	EXP 	thirdW: height = 0.05000000000000001
134.6317 	EXP 	thirdW: height = 0.05000000000000001
134.6317 	EXP 	thirdW: text = 'bawl'
134.6317 	EXP 	thirdW: autoDraw = True
136.6315 	EXP 	thirdW: autoDraw = False
136.6315 	EXP 	polygon_3: autoDraw = True
137.1533 	EXP 	polygon_3: autoDraw = False
137.1533 	EXP 	thirdW: autoDraw = False
137.1533 	EXP 	polygon_3: autoDraw = False
137.1533 	EXP 	fourthW: height = 0.05000000000000001
137.1533 	EXP 	fourthW: height = 0.05000000000000001
137.1533 	EXP 	fourthW: height = 0.05000000000000001
137.1533 	EXP 	fourthW: text = 'crawl'
137.1533 	EXP 	fourthW: autoDraw = True
137.3316 	EXP 	Sound sound_1 started
138.0146 	EXP 	Sound sound_1 reached end of file
138.0146 	EXP 	Sound sound_1 reached end of file
139.1642 	EXP 	fourthW: autoDraw = False
139.1642 	EXP 	fourthW: autoDraw = False
139.1642 	EXP 	text_6: autoDraw = True
140.4832 	DATA 	Keypress: y
140.5140 	EXP 	text_6: autoDraw = False
140.5140 	EXP 	text_8: autoDraw = True
141.9981 	EXP 	New trial (rep=0, index=5): OrderedDict([('index', 5), ('path1', 'audio\\set_9\\box_en-IN-Standard-C.wav'), ('path2', 'audio\\set_0\\beat_en-IN-Standard-C.wav'), ('path3', 'audio\\set_9\\rocks_en-IN-Standard-C.wav'), ('path4', 'audio\\set_2\\brood_en-IN-Standard-C.wav'), ('word1', 'box'), ('word2', 'beat'), ('word3', 'rocks'), ('word4', 'brood'), ('delay', 600)])
142.0137 	EXP 	text_8: autoDraw = False
142.0137 	EXP 	text_8: autoDraw = False
142.0137 	EXP 	text_3: autoDraw = True
142.0137 	EXP 	text_4: autoDraw = True
145.0133 	EXP 	text_3: autoDraw = False
145.0133 	EXP 	text_4: autoDraw = False
145.0133 	EXP 	text_3: autoDraw = False
145.0133 	EXP 	text_4: autoDraw = False
145.0133 	EXP 	firstW: height = 0.05000000000000001
145.0133 	EXP 	firstW: height = 0.05000000000000001
145.0133 	EXP 	firstW: height = 0.05000000000000001
145.0133 	EXP 	firstW: text = 'box'
145.0133 	EXP 	firstW: autoDraw = True
147.0133 	EXP 	firstW: autoDraw = False
147.0133 	EXP 	polygon: autoDraw = True
147.5129 	EXP 	polygon: autoDraw = False
147.5129 	EXP 	firstW: autoDraw = False
147.5129 	EXP 	polygon: autoDraw = False
147.5129 	EXP 	secondW: height = 0.05000000000000001
147.5129 	EXP 	secondW: height = 0.05000000000000001
147.5129 	EXP 	secondW: height = 0.05000000000000001
147.5129 	EXP 	secondW: text = 'beat'
147.5129 	EXP 	secondW: autoDraw = True
149.5132 	EXP 	secondW: autoDraw = False
149.5132 	EXP 	polygon_2: autoDraw = True
150.0121 	EXP 	polygon_2: autoDraw = False
150.0121 	EXP 	secondW: autoDraw = False
150.0121 	EXP 	polygon_2: autoDraw = False
150.0121 	EXP 	thirdW: height = 0.05000000000000001
150.0121 	EXP 	thirdW: height = 0.05000000000000001
150.0121 	EXP 	thirdW: height = 0.05000000000000001
150.0121 	EXP 	thirdW: text = 'rocks'
150.0121 	EXP 	thirdW: autoDraw = True
152.0118 	EXP 	thirdW: autoDraw = False
152.0118 	EXP 	polygon_3: autoDraw = True
152.5321 	EXP 	polygon_3: autoDraw = False
152.5321 	EXP 	thirdW: autoDraw = False
152.5321 	EXP 	polygon_3: autoDraw = False
152.5321 	EXP 	fourthW: height = 0.05000000000000001
152.5321 	EXP 	fourthW: height = 0.05000000000000001
152.5321 	EXP 	fourthW: height = 0.05000000000000001
152.5321 	EXP 	fourthW: text = 'brood'
152.5321 	EXP 	fourthW: autoDraw = True
153.1118 	EXP 	Sound sound_1 started
153.8644 	EXP 	Sound sound_1 reached end of file
153.8645 	EXP 	Sound sound_1 reached end of file
154.5446 	EXP 	fourthW: autoDraw = False
154.5446 	EXP 	fourthW: autoDraw = False
154.5446 	EXP 	text_6: autoDraw = True
154.9980 	DATA 	Keypress: n
155.0111 	EXP 	text_6: autoDraw = False
155.0111 	EXP 	text_8: autoDraw = True
156.4953 	EXP 	New trial (rep=0, index=6): OrderedDict([('index', 4), ('path1', 'audio\\set_5\\vat_en-IN-Standard-X.wav'), ('path2', 'audio\\set_11\\fall_en-IN-Standard-X.wav'), ('path3', 'audio\\set_11\\wall_en-IN-Standard-X.wav'), ('path4', 'audio\\set_7\\float_en-IN-Standard-X.wav'), ('word1', 'vat'), ('word2', 'fall'), ('word3', 'wall'), ('word4', 'float'), ('delay', 550)])
156.5109 	EXP 	text_8: autoDraw = False
156.5109 	EXP 	text_8: autoDraw = False
156.5109 	EXP 	text_3: autoDraw = True
156.5109 	EXP 	text_4: autoDraw = True
159.5103 	EXP 	text_3: autoDraw = False
159.5103 	EXP 	text_4: autoDraw = False
159.5103 	EXP 	text_3: autoDraw = False
159.5103 	EXP 	text_4: autoDraw = False
159.5103 	EXP 	firstW: height = 0.05000000000000001
159.5103 	EXP 	firstW: height = 0.05000000000000001
159.5103 	EXP 	firstW: height = 0.05000000000000001
159.5103 	EXP 	firstW: text = 'vat'
159.5103 	EXP 	firstW: autoDraw = True
161.5100 	EXP 	firstW: autoDraw = False
161.5100 	EXP 	polygon: autoDraw = True
162.0098 	EXP 	polygon: autoDraw = False
162.0098 	EXP 	firstW: autoDraw = False
162.0098 	EXP 	polygon: autoDraw = False
162.0098 	EXP 	secondW: height = 0.05000000000000001
162.0098 	EXP 	secondW: height = 0.05000000000000001
162.0098 	EXP 	secondW: height = 0.05000000000000001
162.0098 	EXP 	secondW: text = 'fall'
162.0098 	EXP 	secondW: autoDraw = True
164.0104 	EXP 	secondW: autoDraw = False
164.0104 	EXP 	polygon_2: autoDraw = True
164.5093 	EXP 	polygon_2: autoDraw = False
164.5093 	EXP 	secondW: autoDraw = False
164.5093 	EXP 	polygon_2: autoDraw = False
164.5093 	EXP 	thirdW: height = 0.05000000000000001
164.5093 	EXP 	thirdW: height = 0.05000000000000001
164.5093 	EXP 	thirdW: height = 0.05000000000000001
164.5093 	EXP 	thirdW: text = 'wall'
164.5093 	EXP 	thirdW: autoDraw = True
166.5096 	EXP 	thirdW: autoDraw = False
166.5096 	EXP 	polygon_3: autoDraw = True
167.0184 	EXP 	polygon_3: autoDraw = False
167.0184 	EXP 	thirdW: autoDraw = False
167.0184 	EXP 	polygon_3: autoDraw = False
167.0184 	EXP 	fourthW: height = 0.05000000000000001
167.0184 	EXP 	fourthW: height = 0.05000000000000001
167.0184 	EXP 	fourthW: height = 0.05000000000000001
167.0184 	EXP 	fourthW: text = 'float'
167.0184 	EXP 	fourthW: autoDraw = True
167.5589 	EXP 	Sound sound_1 started
168.2365 	EXP 	Sound sound_1 reached end of file
168.2366 	EXP 	Sound sound_1 reached end of file
168.8606 	DATA 	Keypress: n
169.0250 	EXP 	fourthW: autoDraw = False
169.0250 	EXP 	fourthW: autoDraw = False
169.0250 	EXP 	text_6: autoDraw = True
170.5781 	DATA 	Keypress: n
170.5915 	EXP 	text_6: autoDraw = False
170.5915 	EXP 	text_8: autoDraw = True
172.0762 	EXP 	New trial (rep=0, index=7): OrderedDict([('index', 7), ('path1', 'audio\\set_1\\right_en-IN-Standard-X.wav'), ('path2', 'audio\\set_9\\rocks_en-IN-Standard-X.wav'), ('path3', 'audio\\set_8\\grow_en-IN-Standard-X.wav'), ('path4', 'audio\\set_0\\wheat_en-IN-Standard-X.wav'), ('word1', 'right'), ('word2', 'rocks'), ('word3', 'grow'), ('word4', 'wheat'), ('delay', 1000)])
172.0911 	EXP 	text_8: autoDraw = False
172.0911 	EXP 	text_8: autoDraw = False
172.0911 	EXP 	text_3: autoDraw = True
172.0911 	EXP 	text_4: autoDraw = True
175.0905 	EXP 	text_3: autoDraw = False
175.0905 	EXP 	text_4: autoDraw = False
175.0905 	EXP 	text_3: autoDraw = False
175.0905 	EXP 	text_4: autoDraw = False
175.0905 	EXP 	firstW: height = 0.05000000000000001
175.0905 	EXP 	firstW: height = 0.05000000000000001
175.0905 	EXP 	firstW: height = 0.05000000000000001
175.0905 	EXP 	firstW: text = 'right'
175.0905 	EXP 	firstW: autoDraw = True
177.0902 	EXP 	firstW: autoDraw = False
177.0902 	EXP 	polygon: autoDraw = True
177.5901 	EXP 	polygon: autoDraw = False
177.5901 	EXP 	firstW: autoDraw = False
177.5901 	EXP 	polygon: autoDraw = False
177.5901 	EXP 	secondW: height = 0.05000000000000001
177.5901 	EXP 	secondW: height = 0.05000000000000001
177.5901 	EXP 	secondW: height = 0.05000000000000001
177.5901 	EXP 	secondW: text = 'rocks'
177.5901 	EXP 	secondW: autoDraw = True
179.5897 	EXP 	secondW: autoDraw = False
179.5897 	EXP 	polygon_2: autoDraw = True
180.0897 	EXP 	polygon_2: autoDraw = False
180.0897 	EXP 	secondW: autoDraw = False
180.0897 	EXP 	polygon_2: autoDraw = False
180.0897 	EXP 	thirdW: height = 0.05000000000000001
180.0897 	EXP 	thirdW: height = 0.05000000000000001
180.0897 	EXP 	thirdW: height = 0.05000000000000001
180.0897 	EXP 	thirdW: text = 'grow'
180.0897 	EXP 	thirdW: autoDraw = True
182.0892 	EXP 	thirdW: autoDraw = False
182.0892 	EXP 	polygon_3: autoDraw = True
182.6029 	EXP 	polygon_3: autoDraw = False
182.6029 	EXP 	thirdW: autoDraw = False
182.6029 	EXP 	polygon_3: autoDraw = False
182.6029 	EXP 	fourthW: height = 0.05000000000000001
182.6029 	EXP 	fourthW: height = 0.05000000000000001
182.6029 	EXP 	fourthW: height = 0.05000000000000001
182.6029 	EXP 	fourthW: text = 'wheat'
182.6029 	EXP 	fourthW: autoDraw = True
183.5890 	EXP 	Sound sound_1 started
184.2506 	EXP 	Sound sound_1 reached end of file
184.2507 	EXP 	Sound sound_1 reached end of file
184.6053 	EXP 	fourthW: autoDraw = False
184.6053 	EXP 	fourthW: autoDraw = False
184.6053 	EXP 	text_6: autoDraw = True
185.6418 	DATA 	Keypress: n
185.6551 	EXP 	text_6: autoDraw = False
185.6551 	EXP 	text_8: autoDraw = True
187.1393 	EXP 	New trial (rep=0, index=8): OrderedDict([('index', 1), ('path1', 'audio\\set_4\\race_en-IN-Standard-X.wav'), ('path2', 'audio\\set_4\\face_en-IN-Standard-X.wav'), ('path3', 'audio\\set_4\\lace_en-IN-Standard-X.wav'), ('path4', 'audio\\set_4\\pace_en-IN-Standard-X.wav'), ('word1', 'ace'), ('word2', 'face'), ('word3', 'lace'), ('word4', 'pace'), ('delay', 200)])
187.1551 	EXP 	text_8: autoDraw = False
187.1551 	EXP 	text_8: autoDraw = False
187.1551 	EXP 	text_3: autoDraw = True
187.1551 	EXP 	text_4: autoDraw = True
190.1544 	EXP 	text_3: autoDraw = False
190.1544 	EXP 	text_4: autoDraw = False
190.1544 	EXP 	text_3: autoDraw = False
190.1544 	EXP 	text_4: autoDraw = False
190.1544 	EXP 	firstW: height = 0.05000000000000001
190.1544 	EXP 	firstW: height = 0.05000000000000001
190.1544 	EXP 	firstW: height = 0.05000000000000001
190.1544 	EXP 	firstW: text = 'ace'
190.1544 	EXP 	firstW: autoDraw = True
192.1539 	EXP 	firstW: autoDraw = False
192.1539 	EXP 	polygon: autoDraw = True
192.6539 	EXP 	polygon: autoDraw = False
192.6539 	EXP 	firstW: autoDraw = False
192.6539 	EXP 	polygon: autoDraw = False
192.6539 	EXP 	secondW: height = 0.05000000000000001
192.6539 	EXP 	secondW: height = 0.05000000000000001
192.6539 	EXP 	secondW: height = 0.05000000000000001
192.6539 	EXP 	secondW: text = 'face'
192.6539 	EXP 	secondW: autoDraw = True
194.6535 	EXP 	secondW: autoDraw = False
194.6535 	EXP 	polygon_2: autoDraw = True
195.1534 	EXP 	polygon_2: autoDraw = False
195.1534 	EXP 	secondW: autoDraw = False
195.1534 	EXP 	polygon_2: autoDraw = False
195.1534 	EXP 	thirdW: height = 0.05000000000000001
195.1534 	EXP 	thirdW: height = 0.05000000000000001
195.1534 	EXP 	thirdW: height = 0.05000000000000001
195.1534 	EXP 	thirdW: text = 'lace'
195.1534 	EXP 	thirdW: autoDraw = True
197.1536 	EXP 	thirdW: autoDraw = False
197.1536 	EXP 	polygon_3: autoDraw = True
197.6528 	EXP 	polygon_3: autoDraw = False
197.6528 	EXP 	thirdW: autoDraw = False
197.6528 	EXP 	polygon_3: autoDraw = False
197.6528 	EXP 	fourthW: height = 0.05000000000000001
197.6528 	EXP 	fourthW: height = 0.05000000000000001
197.6528 	EXP 	fourthW: height = 0.05000000000000001
197.6528 	EXP 	fourthW: text = 'pace'
197.6528 	EXP 	fourthW: autoDraw = True
197.8532 	EXP 	Sound sound_1 started
198.4697 	EXP 	Sound sound_1 reached end of file
198.4697 	EXP 	Sound sound_1 reached end of file
199.6524 	EXP 	fourthW: autoDraw = False
199.6524 	EXP 	fourthW: autoDraw = False
199.6524 	EXP 	text_6: autoDraw = True
200.3222 	DATA 	Keypress: y
200.3356 	EXP 	text_6: autoDraw = False
200.3356 	EXP 	text_8: autoDraw = True
201.8198 	EXP 	New trial (rep=0, index=9): OrderedDict([('index', 7), ('path1', 'audio\\set_8\\vow_en-IN-Standard-A.wav'), ('path2', 'audio\\set_7\\throne_en-IN-Standard-A.wav'), ('path3', 'audio\\set_0\\deed_en-IN-Standard-A.wav'), ('path4', 'audio\\set_1\\light_en-IN-Standard-A.wav'), ('word1', 'vow'), ('word2', 'throne'), ('word3', 'deed'), ('word4', 'light'), ('delay', 1000)])
201.8354 	EXP 	text_8: autoDraw = False
201.8354 	EXP 	text_8: autoDraw = False
201.8354 	EXP 	text_3: autoDraw = True
201.8354 	EXP 	text_4: autoDraw = True
204.8348 	EXP 	text_3: autoDraw = False
204.8348 	EXP 	text_4: autoDraw = False
204.8348 	EXP 	text_3: autoDraw = False
204.8348 	EXP 	text_4: autoDraw = False
204.8348 	EXP 	firstW: height = 0.05000000000000001
204.8348 	EXP 	firstW: height = 0.05000000000000001
204.8348 	EXP 	firstW: height = 0.05000000000000001
204.8348 	EXP 	firstW: text = 'vow'
204.8348 	EXP 	firstW: autoDraw = True
206.8344 	EXP 	firstW: autoDraw = False
206.8344 	EXP 	polygon: autoDraw = True
207.3343 	EXP 	polygon: autoDraw = False
207.3343 	EXP 	firstW: autoDraw = False
207.3343 	EXP 	polygon: autoDraw = False
207.3343 	EXP 	secondW: height = 0.05000000000000001
207.3343 	EXP 	secondW: height = 0.05000000000000001
207.3343 	EXP 	secondW: height = 0.05000000000000001
207.3343 	EXP 	secondW: text = 'throne'
207.3343 	EXP 	secondW: autoDraw = True
209.3340 	EXP 	secondW: autoDraw = False
209.3340 	EXP 	polygon_2: autoDraw = True
209.8337 	EXP 	polygon_2: autoDraw = False
