33.1874 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1366, 768]. Using actual size
61.4259 	EXP 	text_3: autoDraw = True
61.4259 	EXP 	text_4: autoDraw = True
64.4188 	EXP 	text_3: autoDraw = False
64.4188 	EXP 	text_4: autoDraw = False
64.4188 	EXP 	firstW: height = 0.05000000000000001
64.4188 	EXP 	firstW: height = 0.05000000000000001
64.4188 	EXP 	firstW: height = 0.05000000000000001
64.4188 	EXP 	firstW: text = 'mood'
64.4188 	EXP 	firstW: autoDraw = True
66.4010 	EXP 	polygon: autoDraw = True
66.4344 	EXP 	firstW: autoDraw = False
66.9008 	EXP 	polygon: autoDraw = False
66.9008 	EXP 	firstW: autoDraw = False
66.9008 	EXP 	polygon: autoDraw = False
66.9008 	EXP 	secondW: height = 0.05000000000000001
66.9008 	EXP 	secondW: height = 0.05000000000000001
66.9008 	EXP 	secondW: height = 0.05000000000000001
66.9008 	EXP 	secondW: text = 'bow'
66.9008 	EXP 	secondW: autoDraw = True
68.9005 	EXP 	secondW: autoDraw = False
68.9005 	EXP 	polygon_2: autoDraw = True
69.4004 	EXP 	polygon_2: autoDraw = False
69.4004 	EXP 	secondW: autoDraw = False
69.4004 	EXP 	polygon_2: autoDraw = False
69.4004 	EXP 	thirdW: height = 0.05000000000000001
69.4004 	EXP 	thirdW: height = 0.05000000000000001
69.4004 	EXP 	thirdW: height = 0.05000000000000001
69.4004 	EXP 	thirdW: text = 'heat'
69.4004 	EXP 	thirdW: autoDraw = True
71.4007 	EXP 	thirdW: autoDraw = False
71.4007 	EXP 	polygon_3: autoDraw = True
71.9151 	EXP 	polygon_3: autoDraw = False
71.9151 	EXP 	thirdW: autoDraw = False
71.9151 	EXP 	polygon_3: autoDraw = False
71.9151 	EXP 	fourthW: height = 0.05000000000000001
71.9151 	EXP 	fourthW: height = 0.05000000000000001
71.9151 	EXP 	fourthW: height = 0.05000000000000001
71.9151 	EXP 	fourthW: text = 'sleet'
71.9151 	EXP 	fourthW: autoDraw = True
72.9000 	EXP 	Sound sound_1 started
73.6182 	EXP 	Sound sound_1 reached end of file
73.6182 	EXP 	Sound sound_1 reached end of file
73.9161 	EXP 	fourthW: autoDraw = False
73.9161 	EXP 	fourthW: autoDraw = False
73.9161 	EXP 	text_6: autoDraw = True
74.0529 	DATA 	Keypress: y
74.0666 	EXP 	text_6: autoDraw = False
74.0666 	EXP 	text_8: autoDraw = True
75.5511 	EXP 	New trial (rep=0, index=1): OrderedDict([('index', 6), ('path1', 'audio\\set_8\\vow_en-IN-Standard-A.wav'), ('path2', 'audio\\set_1\\right_en-IN-Standard-A.wav'), ('path3', 'audio\\set_6\\tree_en-IN-Standard-A.wav'), ('path4', 'audio\\set_2\\good_en-IN-Standard-A.wav'), ('word1', 'vow'), ('word2', 'right'), ('word3', 'tree'), ('word4', 'good'), ('delay', 800)])
75.5659 	EXP 	text_8: autoDraw = False
75.5659 	EXP 	text_8: autoDraw = False
75.5659 	EXP 	text_3: autoDraw = True
75.5659 	EXP 	text_4: autoDraw = True
78.5655 	EXP 	text_3: autoDraw = False
78.5655 	EXP 	text_4: autoDraw = False
78.5655 	EXP 	text_3: autoDraw = False
78.5655 	EXP 	text_4: autoDraw = False
78.5655 	EXP 	firstW: height = 0.05000000000000001
78.5655 	EXP 	firstW: height = 0.05000000000000001
78.5655 	EXP 	firstW: height = 0.05000000000000001
78.5655 	EXP 	firstW: text = 'vow'
78.5655 	EXP 	firstW: autoDraw = True
80.5649 	EXP 	firstW: autoDraw = False
80.5649 	EXP 	polygon: autoDraw = True
81.0648 	EXP 	polygon: autoDraw = False
81.0648 	EXP 	firstW: autoDraw = False
81.0648 	EXP 	polygon: autoDraw = False
81.0648 	EXP 	secondW: height = 0.05000000000000001
81.0648 	EXP 	secondW: height = 0.05000000000000001
81.0648 	EXP 	secondW: height = 0.05000000000000001
81.0648 	EXP 	secondW: text = 'right'
81.0648 	EXP 	secondW: autoDraw = True
83.0648 	EXP 	secondW: autoDraw = False
83.0648 	EXP 	polygon_2: autoDraw = True
83.5642 	EXP 	polygon_2: autoDraw = False
83.5642 	EXP 	secondW: autoDraw = False
83.5642 	EXP 	polygon_2: autoDraw = False
83.5642 	EXP 	thirdW: height = 0.05000000000000001
83.5642 	EXP 	thirdW: height = 0.05000000000000001
83.5642 	EXP 	thirdW: height = 0.05000000000000001
83.5642 	EXP 	thirdW: text = 'tree'
83.5642 	EXP 	thirdW: autoDraw = True
85.5644 	EXP 	thirdW: autoDraw = False
85.5644 	EXP 	polygon_3: autoDraw = True
86.0779 	EXP 	polygon_3: autoDraw = False
86.0779 	EXP 	thirdW: autoDraw = False
86.0779 	EXP 	polygon_3: autoDraw = False
86.0779 	EXP 	fourthW: height = 0.05000000000000001
86.0779 	EXP 	fourthW: height = 0.05000000000000001
86.0779 	EXP 	fourthW: height = 0.05000000000000001
86.0779 	EXP 	fourthW: text = 'good'
86.0779 	EXP 	fourthW: autoDraw = True
86.8636 	EXP 	Sound sound_1 started
87.4864 	EXP 	Sound sound_1 reached end of file
87.4864 	EXP 	Sound sound_1 reached end of file
88.0801 	EXP 	fourthW: autoDraw = False
88.0801 	EXP 	fourthW: autoDraw = False
88.0801 	EXP 	text_6: autoDraw = True
88.6334 	DATA 	Keypress: y
88.6466 	EXP 	text_6: autoDraw = False
88.6466 	EXP 	text_8: autoDraw = True
90.1307 	EXP 	New trial (rep=0, index=2): OrderedDict([('index', 1), ('path1', 'audio\\set_0\\beat_en-IN-Standard-C.wav'), ('path2', 'audio\\set_0\\wheat_en-IN-Standard-C.wav'), ('path3', 'audio\\set_0\need_en-IN-Standard-C.wav'), ('path4', 'audio\\set_0\\heat_en-IN-Standard-C.wav'), ('word1', 'beat'), ('word2', 'wheat'), ('word3', 'need'), ('word4', 'heat'), ('delay', 200)])
90.1464 	EXP 	text_8: autoDraw = False
90.1464 	EXP 	text_8: autoDraw = False
90.1464 	EXP 	text_3: autoDraw = True
90.1464 	EXP 	text_4: autoDraw = True
93.1458 	EXP 	text_3: autoDraw = False
93.1458 	EXP 	text_4: autoDraw = False
93.1458 	EXP 	text_3: autoDraw = False
93.1458 	EXP 	text_4: autoDraw = False
93.1458 	EXP 	firstW: height = 0.05000000000000001
93.1458 	EXP 	firstW: height = 0.05000000000000001
93.1458 	EXP 	firstW: height = 0.05000000000000001
93.1458 	EXP 	firstW: text = 'beat'
93.1458 	EXP 	firstW: autoDraw = True
95.1456 	EXP 	firstW: autoDraw = False
95.1456 	EXP 	polygon: autoDraw = True
95.6460 	EXP 	polygon: autoDraw = False
95.6460 	EXP 	firstW: autoDraw = False
95.6460 	EXP 	polygon: autoDraw = False
95.6460 	EXP 	secondW: height = 0.05000000000000001
95.6460 	EXP 	secondW: height = 0.05000000000000001
95.6460 	EXP 	secondW: height = 0.05000000000000001
95.6460 	EXP 	secondW: text = 'wheat'
95.6460 	EXP 	secondW: autoDraw = True
97.6452 	EXP 	secondW: autoDraw = False
97.6452 	EXP 	polygon_2: autoDraw = True
98.1448 	EXP 	polygon_2: autoDraw = False
98.1448 	EXP 	secondW: autoDraw = False
98.1448 	EXP 	polygon_2: autoDraw = False
98.1448 	EXP 	thirdW: height = 0.05000000000000001
98.1448 	EXP 	thirdW: height = 0.05000000000000001
98.1448 	EXP 	thirdW: height = 0.05000000000000001
98.1448 	EXP 	thirdW: text = 'need'
98.1448 	EXP 	thirdW: autoDraw = True
100.1444 	EXP 	thirdW: autoDraw = False
100.1444 	EXP 	polygon_3: autoDraw = True
100.6456 	EXP 	polygon_3: autoDraw = False
100.6456 	EXP 	thirdW: autoDraw = False
100.6456 	EXP 	polygon_3: autoDraw = False
100.6456 	EXP 	fourthW: height = 0.05000000000000001
100.6456 	EXP 	fourthW: height = 0.05000000000000001
100.6456 	EXP 	fourthW: height = 0.05000000000000001
100.6456 	EXP 	fourthW: text = 'heat'
100.6456 	EXP 	fourthW: autoDraw = True
100.8445 	EXP 	Sound sound_1 started
101.1820 	EXP 	Sound sound_1 reached end of file
101.1821 	EXP 	Sound sound_1 reached end of file
102.6606 	EXP 	fourthW: autoDraw = False
102.6606 	EXP 	fourthW: autoDraw = False
102.6606 	EXP 	text_6: autoDraw = True
104.5305 	DATA 	Keypress: n
104.5436 	EXP 	text_6: autoDraw = False
104.5436 	EXP 	text_8: autoDraw = True
106.0278 	EXP 	New trial (rep=0, index=3): OrderedDict([('index', 3), ('path1', 'audio\\set_6\\bee_en-IN-Standard-C.wav'), ('path2', 'audio\\set_6\\dee_en-IN-Standard-C.wav'), ('path3', 'audio\\set_6\\tree_en-IN-Standard-C.wav'), ('path4', 'audio\\set_6\\plea_en-IN-Standard-C.wav'), ('word1', 'bee'), ('word2', 'dee'), ('word3', 'tree'), ('word4', 'plea'), ('delay', 500)])
106.0434 	EXP 	text_8: autoDraw = False
106.0434 	EXP 	text_8: autoDraw = False
106.0434 	EXP 	text_3: autoDraw = True
106.0434 	EXP 	text_4: autoDraw = True
109.0426 	EXP 	text_3: autoDraw = False
109.0426 	EXP 	text_4: autoDraw = False
109.0426 	EXP 	text_3: autoDraw = False
109.0426 	EXP 	text_4: autoDraw = False
109.0426 	EXP 	firstW: height = 0.05000000000000001
109.0426 	EXP 	firstW: height = 0.05000000000000001
109.0426 	EXP 	firstW: height = 0.05000000000000001
109.0426 	EXP 	firstW: text = 'bee'
109.0426 	EXP 	firstW: autoDraw = True
111.0425 	EXP 	firstW: autoDraw = False
111.0425 	EXP 	polygon: autoDraw = True
111.5426 	EXP 	polygon: autoDraw = False
111.5426 	EXP 	firstW: autoDraw = False
111.5426 	EXP 	polygon: autoDraw = False
111.5426 	EXP 	secondW: height = 0.05000000000000001
111.5426 	EXP 	secondW: height = 0.05000000000000001
111.5426 	EXP 	secondW: height = 0.05000000000000001
111.5426 	EXP 	secondW: text = 'dee'
111.5426 	EXP 	secondW: autoDraw = True
113.5417 	EXP 	secondW: autoDraw = False
113.5417 	EXP 	polygon_2: autoDraw = True
114.0419 	EXP 	polygon_2: autoDraw = False
114.0419 	EXP 	secondW: autoDraw = False
114.0419 	EXP 	polygon_2: autoDraw = False
114.0419 	EXP 	thirdW: height = 0.05000000000000001
114.0419 	EXP 	thirdW: height = 0.05000000000000001
114.0419 	EXP 	thirdW: height = 0.05000000000000001
114.0419 	EXP 	thirdW: text = 'tree'
114.0419 	EXP 	thirdW: autoDraw = True
116.0414 	EXP 	thirdW: autoDraw = False
116.0414 	EXP 	polygon_3: autoDraw = True
116.5442 	EXP 	polygon_3: autoDraw = False
116.5442 	EXP 	thirdW: autoDraw = False
116.5442 	EXP 	polygon_3: autoDraw = False
116.5442 	EXP 	fourthW: height = 0.05000000000000001
116.5442 	EXP 	fourthW: height = 0.05000000000000001
116.5442 	EXP 	fourthW: height = 0.05000000000000001
116.5442 	EXP 	fourthW: text = 'plea'
116.5442 	EXP 	fourthW: autoDraw = True
117.0414 	EXP 	Sound sound_1 started
117.6810 	EXP 	Sound sound_1 reached end of file
117.6810 	EXP 	Sound sound_1 reached end of file
118.5577 	EXP 	fourthW: autoDraw = False
118.5577 	EXP 	fourthW: autoDraw = False
118.5577 	EXP 	text_6: autoDraw = True
118.8439 	DATA 	Keypress: n
118.8573 	EXP 	text_6: autoDraw = False
118.8573 	EXP 	text_8: autoDraw = True
120.3417 	EXP 	New trial (rep=0, index=4): OrderedDict([('index', 7), ('path1', 'audio\\set_11\\crawl_en-IN-Standard-A.wav'), ('path2', 'audio\\set_0\\sleet_en-IN-Standard-A.wav'), ('path3', 'audio\\set_2\\wood_en-IN-Standard-A.wav'), ('path4', 'audio\\set_5\\bat_en-IN-Standard-A.wav'), ('word1', 'crawl'), ('word2', 'sleet'), ('word3', 'wood'), ('word4', 'bat'), ('delay', 1000)])
120.3573 	EXP 	text_8: autoDraw = False
120.3573 	EXP 	text_8: autoDraw = False
120.3573 	EXP 	text_3: autoDraw = True
120.3573 	EXP 	text_4: autoDraw = True
123.3566 	EXP 	text_3: autoDraw = False
123.3566 	EXP 	text_4: autoDraw = False
123.3566 	EXP 	text_3: autoDraw = False
123.3566 	EXP 	text_4: autoDraw = False
123.3566 	EXP 	firstW: height = 0.05000000000000001
123.3566 	EXP 	firstW: height = 0.05000000000000001
123.3566 	EXP 	firstW: height = 0.05000000000000001
123.3566 	EXP 	firstW: text = 'crawl'
123.3566 	EXP 	firstW: autoDraw = True
125.3564 	EXP 	firstW: autoDraw = False
125.3564 	EXP 	polygon: autoDraw = True
125.8561 	EXP 	polygon: autoDraw = False
125.8561 	EXP 	firstW: autoDraw = False
125.8561 	EXP 	polygon: autoDraw = False
125.8561 	EXP 	secondW: height = 0.05000000000000001
125.8561 	EXP 	secondW: height = 0.05000000000000001
125.8561 	EXP 	secondW: height = 0.05000000000000001
125.8561 	EXP 	secondW: text = 'sleet'
125.8561 	EXP 	secondW: autoDraw = True
127.8560 	EXP 	secondW: autoDraw = False
127.8560 	EXP 	polygon_2: autoDraw = True
128.3558 	EXP 	polygon_2: autoDraw = False
128.3558 	EXP 	secondW: autoDraw = False
128.3558 	EXP 	polygon_2: autoDraw = False
128.3558 	EXP 	thirdW: height = 0.05000000000000001
128.3558 	EXP 	thirdW: height = 0.05000000000000001
128.3558 	EXP 	thirdW: height = 0.05000000000000001
128.3558 	EXP 	thirdW: text = 'wood'
128.3558 	EXP 	thirdW: autoDraw = True
130.3552 	EXP 	thirdW: autoDraw = False
130.3552 	EXP 	polygon_3: autoDraw = True
130.8683 	EXP 	polygon_3: autoDraw = False
130.8683 	EXP 	thirdW: autoDraw = False
130.8683 	EXP 	polygon_3: autoDraw = False
130.8683 	EXP 	fourthW: height = 0.05000000000000001
130.8683 	EXP 	fourthW: height = 0.05000000000000001
130.8683 	EXP 	fourthW: height = 0.05000000000000001
130.8683 	EXP 	fourthW: text = 'bat'
130.8683 	EXP 	fourthW: autoDraw = True
131.8554 	EXP 	Sound sound_1 started
132.5480 	EXP 	Sound sound_1 reached end of file
132.5480 	EXP 	Sound sound_1 reached end of file
132.8713 	EXP 	fourthW: autoDraw = False
132.8713 	EXP 	fourthW: autoDraw = False
132.8713 	EXP 	text_6: autoDraw = True
133.2749 	DATA 	Keypress: b
135.0243 	DATA 	Keypress: y
135.0376 	EXP 	text_6: autoDraw = False
135.0376 	EXP 	text_8: autoDraw = True
136.5216 	EXP 	New trial (rep=0, index=5): OrderedDict([('index', 0), ('path1', 'audio\\set_3\\train_en-IN-Standard-A.wav'), ('path2', 'audio\\set_3\\train_en-IN-Standard-A.wav'), ('path3', 'audio\\set_3\\lane_en-IN-Standard-A.wav'), ('path4', 'audio\\set_3\\main_en-IN-Standard-A.wav'), ('word1', 'rain'), ('word2', 'train'), ('word3', 'lane'), ('word4', 'main'), ('delay', 0)])
136.5372 	EXP 	text_8: autoDraw = False
136.5372 	EXP 	text_8: autoDraw = False
136.5372 	EXP 	text_3: autoDraw = True
136.5372 	EXP 	text_4: autoDraw = True
139.5368 	EXP 	text_3: autoDraw = False
139.5368 	EXP 	text_4: autoDraw = False
139.5368 	EXP 	text_3: autoDraw = False
139.5368 	EXP 	text_4: autoDraw = False
139.5368 	EXP 	firstW: height = 0.05000000000000001
139.5368 	EXP 	firstW: height = 0.05000000000000001
139.5368 	EXP 	firstW: height = 0.05000000000000001
139.5368 	EXP 	firstW: text = 'rain'
139.5368 	EXP 	firstW: autoDraw = True
141.5362 	EXP 	firstW: autoDraw = False
141.5362 	EXP 	polygon: autoDraw = True
142.0366 	EXP 	polygon: autoDraw = False
142.0366 	EXP 	firstW: autoDraw = False
142.0366 	EXP 	polygon: autoDraw = False
142.0366 	EXP 	secondW: height = 0.05000000000000001
142.0366 	EXP 	secondW: height = 0.05000000000000001
142.0366 	EXP 	secondW: height = 0.05000000000000001
142.0366 	EXP 	secondW: text = 'train'
142.0366 	EXP 	secondW: autoDraw = True
144.0359 	EXP 	secondW: autoDraw = False
144.0359 	EXP 	polygon_2: autoDraw = True
144.5358 	EXP 	polygon_2: autoDraw = False
144.5358 	EXP 	secondW: autoDraw = False
144.5358 	EXP 	polygon_2: autoDraw = False
144.5358 	EXP 	thirdW: height = 0.05000000000000001
144.5358 	EXP 	thirdW: height = 0.05000000000000001
144.5358 	EXP 	thirdW: height = 0.05000000000000001
144.5358 	EXP 	thirdW: text = 'lane'
144.5358 	EXP 	thirdW: autoDraw = True
146.5354 	EXP 	thirdW: autoDraw = False
146.5354 	EXP 	polygon_3: autoDraw = True
147.1163 	EXP 	Sound sound_1 started
147.1202 	EXP 	polygon_3: autoDraw = False
147.1202 	EXP 	thirdW: autoDraw = False
147.1202 	EXP 	polygon_3: autoDraw = False
147.1202 	EXP 	fourthW: height = 0.05000000000000001
147.1202 	EXP 	fourthW: height = 0.05000000000000001
147.1202 	EXP 	fourthW: height = 0.05000000000000001
147.1202 	EXP 	fourthW: text = 'main'
147.1202 	EXP 	fourthW: autoDraw = True
147.8080 	EXP 	Sound sound_1 reached end of file
147.8081 	EXP 	Sound sound_1 reached end of file
148.7372 	DATA 	Keypress: n
149.1351 	EXP 	fourthW: autoDraw = False
149.1351 	EXP 	fourthW: autoDraw = False
149.1351 	EXP 	text_6: autoDraw = True
150.6545 	DATA 	Keypress: n
150.6679 	EXP 	text_6: autoDraw = False
150.6679 	EXP 	text_8: autoDraw = True
152.1524 	EXP 	New trial (rep=0, index=6): OrderedDict([('index', 2), ('path1', 'audio\\set_5\\bat_en-IN-Standard-A.wav'), ('path2', 'audio\\set_5\\rat_en-IN-Standard-A.wav'), ('path3', 'audio\\set_5\\sat_en-IN-Standard-A.wav'), ('path4', 'audio\\set_5\\vat_en-IN-Standard-A.wav'), ('word1', 'bat'), ('word2', 'rat'), ('word3', 'sat'), ('word4', 'vat'), ('delay', 400)])
152.1677 	EXP 	text_8: autoDraw = False
152.1677 	EXP 	text_8: autoDraw = False
152.1677 	EXP 	text_3: autoDraw = True
152.1677 	EXP 	text_4: autoDraw = True
155.1671 	EXP 	text_3: autoDraw = False
155.1671 	EXP 	text_4: autoDraw = False
155.1671 	EXP 	text_3: autoDraw = False
155.1671 	EXP 	text_4: autoDraw = False
155.1671 	EXP 	firstW: height = 0.05000000000000001
155.1671 	EXP 	firstW: height = 0.05000000000000001
155.1671 	EXP 	firstW: height = 0.05000000000000001
155.1671 	EXP 	firstW: text = 'bat'
155.1671 	EXP 	firstW: autoDraw = True
157.1669 	EXP 	firstW: autoDraw = False
157.1669 	EXP 	polygon: autoDraw = True
157.6668 	EXP 	polygon: autoDraw = False
157.6668 	EXP 	firstW: autoDraw = False
157.6668 	EXP 	polygon: autoDraw = False
157.6668 	EXP 	secondW: height = 0.05000000000000001
157.6668 	EXP 	secondW: height = 0.05000000000000001
157.6668 	EXP 	secondW: height = 0.05000000000000001
157.6668 	EXP 	secondW: text = 'rat'
157.6668 	EXP 	secondW: autoDraw = True
159.6662 	EXP 	secondW: autoDraw = False
159.6662 	EXP 	polygon_2: autoDraw = True
160.1661 	EXP 	polygon_2: autoDraw = False
160.1661 	EXP 	secondW: autoDraw = False
160.1661 	EXP 	polygon_2: autoDraw = False
160.1661 	EXP 	thirdW: height = 0.05000000000000001
160.1661 	EXP 	thirdW: height = 0.05000000000000001
160.1661 	EXP 	thirdW: height = 0.05000000000000001
160.1661 	EXP 	thirdW: text = 'sat'
160.1661 	EXP 	thirdW: autoDraw = True
162.1659 	EXP 	thirdW: autoDraw = False
162.1659 	EXP 	polygon_3: autoDraw = True
162.6673 	EXP 	polygon_3: autoDraw = False
162.6673 	EXP 	thirdW: autoDraw = False
162.6673 	EXP 	polygon_3: autoDraw = False
162.6673 	EXP 	fourthW: height = 0.05000000000000001
162.6673 	EXP 	fourthW: height = 0.05000000000000001
162.6673 	EXP 	fourthW: height = 0.05000000000000001
162.6673 	EXP 	fourthW: text = 'vat'
162.6673 	EXP 	fourthW: autoDraw = True
163.0666 	EXP 	Sound sound_1 started
163.7729 	EXP 	Sound sound_1 reached end of file
163.7730 	EXP 	Sound sound_1 reached end of file
164.6819 	EXP 	fourthW: autoDraw = False
164.6819 	EXP 	fourthW: autoDraw = False
164.6819 	EXP 	text_6: autoDraw = True
167.3350 	DATA 	Keypress: n
167.3480 	EXP 	text_6: autoDraw = False
167.3480 	EXP 	text_8: autoDraw = True
168.8320 	EXP 	New trial (rep=0, index=7): OrderedDict([('index', 5), ('path1', 'audio\\set_3\\train_en-IN-Standard-X.wav'), ('path2', 'audio\\set_5\\sat_en-IN-Standard-X.wav'), ('path3', 'audio\\set_11\\wall_en-IN-Standard-X.wav'), ('path4', 'audio\\set_2\\brood_en-IN-Standard-X.wav'), ('word1', 'rain'), ('word2', 'sat'), ('word3', 'wall'), ('word4', 'brood'), ('delay', 600)])
168.8478 	EXP 	text_8: autoDraw = False
168.8478 	EXP 	text_8: autoDraw = False
168.8478 	EXP 	text_3: autoDraw = True
168.8478 	EXP 	text_4: autoDraw = True
171.8480 	EXP 	text_3: autoDraw = False
171.8480 	EXP 	text_4: autoDraw = False
171.8480 	EXP 	text_3: autoDraw = False
171.8480 	EXP 	text_4: autoDraw = False
171.8480 	EXP 	firstW: height = 0.05000000000000001
171.8480 	EXP 	firstW: height = 0.05000000000000001
171.8480 	EXP 	firstW: height = 0.05000000000000001
171.8480 	EXP 	firstW: text = 'rain'
171.8480 	EXP 	firstW: autoDraw = True
173.8467 	EXP 	polygon: autoDraw = True
173.8635 	EXP 	firstW: autoDraw = False
174.3468 	EXP 	polygon: autoDraw = False
174.3468 	EXP 	firstW: autoDraw = False
174.3468 	EXP 	polygon: autoDraw = False
174.3468 	EXP 	secondW: height = 0.05000000000000001
174.3468 	EXP 	secondW: height = 0.05000000000000001
174.3468 	EXP 	secondW: height = 0.05000000000000001
174.3468 	EXP 	secondW: text = 'sat'
174.3468 	EXP 	secondW: autoDraw = True
176.3464 	EXP 	secondW: autoDraw = False
176.3464 	EXP 	polygon_2: autoDraw = True
176.8461 	EXP 	polygon_2: autoDraw = False
176.8461 	EXP 	secondW: autoDraw = False
176.8461 	EXP 	polygon_2: autoDraw = False
176.8461 	EXP 	thirdW: height = 0.05000000000000001
176.8461 	EXP 	thirdW: height = 0.05000000000000001
176.8461 	EXP 	thirdW: height = 0.05000000000000001
176.8461 	EXP 	thirdW: text = 'wall'
176.8461 	EXP 	thirdW: autoDraw = True
178.8460 	EXP 	thirdW: autoDraw = False
178.8460 	EXP 	polygon_3: autoDraw = True
179.3574 	EXP 	polygon_3: autoDraw = False
179.3574 	EXP 	thirdW: autoDraw = False
179.3574 	EXP 	polygon_3: autoDraw = False
179.3574 	EXP 	fourthW: height = 0.05000000000000001
179.3574 	EXP 	fourthW: height = 0.05000000000000001
179.3574 	EXP 	fourthW: height = 0.05000000000000001
179.3574 	EXP 	fourthW: text = 'brood'
179.3574 	EXP 	fourthW: autoDraw = True
179.9458 	EXP 	Sound sound_1 started
180.6442 	EXP 	Sound sound_1 reached end of file
180.6447 	EXP 	Sound sound_1 reached end of file
181.3619 	EXP 	fourthW: autoDraw = False
181.3619 	EXP 	fourthW: autoDraw = False
181.3619 	EXP 	text_6: autoDraw = True
182.1319 	DATA 	Keypress: n
182.1452 	EXP 	text_6: autoDraw = False
182.1452 	EXP 	text_8: autoDraw = True
183.6294 	EXP 	New trial (rep=0, index=8): OrderedDict([('index', 2), ('path1', 'audio\\set_1\\light_en-IN-Standard-C.wav'), ('path2', 'audio\\set_1\\might_en-IN-Standard-C.wav'), ('path3', 'audio\\set_1\\right_en-IN-Standard-C.wav'), ('path4', 'audio\\set_1\\fight_en-IN-Standard-C.wav'), ('word1', 'light'), ('word2', 'might'), ('word3', 'right'), ('word4', 'fight'), ('delay', 400)])
183.6449 	EXP 	text_8: autoDraw = False
183.6449 	EXP 	text_8: autoDraw = False
183.6449 	EXP 	text_3: autoDraw = True
183.6449 	EXP 	text_4: autoDraw = True
186.6444 	EXP 	text_3: autoDraw = False
186.6444 	EXP 	text_4: autoDraw = False
186.6444 	EXP 	text_3: autoDraw = False
186.6444 	EXP 	text_4: autoDraw = False
186.6444 	EXP 	firstW: height = 0.05000000000000001
186.6444 	EXP 	firstW: height = 0.05000000000000001
186.6444 	EXP 	firstW: height = 0.05000000000000001
186.6444 	EXP 	firstW: text = 'light'
186.6444 	EXP 	firstW: autoDraw = True
188.6450 	EXP 	firstW: autoDraw = False
188.6450 	EXP 	polygon: autoDraw = True
189.1604 	EXP 	firstW: autoDraw = False
189.1604 	EXP 	polygon: autoDraw = False
189.1604 	EXP 	secondW: height = 0.05000000000000001
189.1604 	EXP 	secondW: height = 0.05000000000000001
189.1604 	EXP 	secondW: height = 0.05000000000000001
189.1604 	EXP 	secondW: text = 'might'
189.1604 	EXP 	secondW: autoDraw = True
191.1433 	EXP 	polygon_2: autoDraw = True
191.1600 	EXP 	secondW: autoDraw = False
191.6433 	EXP 	polygon_2: autoDraw = False
191.6433 	EXP 	secondW: autoDraw = False
191.6433 	EXP 	polygon_2: autoDraw = False
191.6433 	EXP 	thirdW: height = 0.05000000000000001
191.6433 	EXP 	thirdW: height = 0.05000000000000001
191.6433 	EXP 	thirdW: height = 0.05000000000000001
191.6433 	EXP 	thirdW: text = 'right'
191.6433 	EXP 	thirdW: autoDraw = True
193.6436 	EXP 	thirdW: autoDraw = False
193.6436 	EXP 	polygon_3: autoDraw = True
194.1451 	EXP 	polygon_3: autoDraw = False
194.1451 	EXP 	thirdW: autoDraw = False
194.1451 	EXP 	polygon_3: autoDraw = False
194.1451 	EXP 	fourthW: height = 0.05000000000000001
194.1451 	EXP 	fourthW: height = 0.05000000000000001
194.1451 	EXP 	fourthW: height = 0.05000000000000001
194.1451 	EXP 	fourthW: text = 'fight'
194.1451 	EXP 	fourthW: autoDraw = True
194.5431 	EXP 	Sound sound_1 started
195.2595 	EXP 	Sound sound_1 reached end of file
195.2596 	EXP 	Sound sound_1 reached end of file
196.1590 	EXP 	fourthW: autoDraw = False
196.1590 	EXP 	fourthW: autoDraw = False
196.1590 	EXP 	text_6: autoDraw = True
197.3290 	DATA 	Keypress: y
197.3422 	EXP 	text_6: autoDraw = False
197.3422 	EXP 	text_8: autoDraw = True
198.8263 	EXP 	New trial (rep=0, index=9): OrderedDict([('index', 5), ('path1', 'audio\\set_3\\main_en-IN-Standard-A.wav'), ('path2', 'audio\\set_5\\rat_en-IN-Standard-A.wav'), ('path3', 'audio\\set_10\\guy_en-IN-Standard-A.wav'), ('path4', 'audio\\set_11\\bawl_en-IN-Standard-A.wav'), ('word1', 'main'), ('word2', 'rat'), ('word3', 'guy'), ('word4', 'bawl'), ('delay', 600)])
198.8420 	EXP 	text_8: autoDraw = False
198.8420 	EXP 	text_8: autoDraw = False
198.8420 	EXP 	text_3: autoDraw = True
198.8420 	EXP 	text_4: autoDraw = True
201.8414 	EXP 	text_3: autoDraw = False
201.8414 	EXP 	text_4: autoDraw = False
201.8414 	EXP 	text_3: autoDraw = False
201.8414 	EXP 	text_4: autoDraw = False
201.8414 	EXP 	firstW: height = 0.05000000000000001
201.8414 	EXP 	firstW: height = 0.05000000000000001
201.8414 	EXP 	firstW: height = 0.05000000000000001
201.8414 	EXP 	firstW: text = 'main'
201.8414 	EXP 	firstW: autoDraw = True
203.8416 	EXP 	firstW: autoDraw = False
203.8416 	EXP 	polygon: autoDraw = True
204.3409 	EXP 	polygon: autoDraw = False
204.3409 	EXP 	firstW: autoDraw = False
204.3409 	EXP 	polygon: autoDraw = False
204.3409 	EXP 	secondW: height = 0.05000000000000001
204.3409 	EXP 	secondW: height = 0.05000000000000001
204.3409 	EXP 	secondW: height = 0.05000000000000001
204.3409 	EXP 	secondW: text = 'rat'
204.3409 	EXP 	secondW: autoDraw = True
206.3403 	EXP 	secondW: autoDraw = False
206.3403 	EXP 	polygon_2: autoDraw = True
